t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_melt(bar),fO2_solid(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s),phi(mass_frac),p_S2(bar),p_N2(bar),p_SO2(bar),p_H2S(bar),p_NH3(bar)
2.6515900000e+05,1.8348619101e+03,1.8578911262e+03,1.0064060000e+03,1.3413170298e+03,5.9422668147e+02,5.4961153346e-01,3.5838552924e-05,3.5838552924e-05,1.0000000000e-02,0.0000000000e+00,6.5423665980e+19,4.7600520484e+20,0.0000000000e+00,7.6566204515e+20,1.4296438026e+19,1.3494203658e+21,3.9025979874e+02,5.8477086324e+01,3.1500205576e+02,1.6024225700e+01,7.5639509226e-01,2.3992454336e-08,3.5838552924e-05,3.9376554075e-02,6.1293956073e+06,4.4057478186e+06,2.8962350738e+03,5.1390610911e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.7747700000e+05,1.8311564718e+03,1.8538991413e+03,9.4719850000e+02,1.2872591455e+03,5.9423717732e+02,5.3424850589e-01,3.3592152112e-05,3.3592152112e-05,1.0000000000e-02,0.0000000000e+00,6.3264227935e+19,4.7804925999e+20,0.0000000000e+00,7.6465335691e+20,1.5301660833e+19,1.3628152170e+21,3.9374807797e+02,6.2259653078e+01,3.1478212625e+02,1.5903590415e+01,8.0267460093e-01,2.7561404479e-08,3.3592152112e-05,3.9167848837e-02,6.1300057514e+06,4.4593131102e+06,3.5860698174e+03,4.9739426705e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.8733200000e+05,1.8288660386e+03,1.8516555859e+03,8.9307700000e+02,1.2984677951e+03,5.9424557448e+02,5.2286125241e-01,3.2387890855e-05,3.2387890855e-05,1.0000000000e-02,0.0000000000e+00,6.1647428464e+19,4.7957390239e+20,0.0000000000e+00,7.6383539702e+20,1.6116670910e+19,1.3732807099e+21,3.9646442208e+02,6.5297798860e+01,3.1449835486e+02,1.5827952542e+01,8.4028339989e-01,3.0530237563e-08,3.2387890855e-05,3.9000893306e-02,6.1303798795e+06,4.4951846286e+06,4.0654068309e+03,4.8516563699e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
2.9521600000e+05,1.8266923134e+03,1.8491974898e+03,9.0423560000e+02,1.2435991457e+03,5.9425229225e+02,5.1310102016e-01,3.1114679608e-05,3.1114679608e-05,1.0000000000e-02,0.0000000000e+00,6.0268808596e+19,4.8087890344e+20,0.0000000000e+00,7.6309018374e+20,1.6859410134e+19,1.3826207120e+21,3.9888009364e+02,6.8047607906e+01,3.1421199925e+02,1.5746566919e+01,8.7388841804e-01,3.3414992519e-08,3.1114679608e-05,3.8851752779e-02,6.1309789515e+06,4.5311842011e+06,4.6859218454e+03,4.7479808588e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.0152300000e+05,1.8240933615e+03,1.8465727834e+03,8.4932660000e+02,1.2405707068e+03,5.9425766630e+02,5.0525471723e-01,2.9806714991e-05,2.9806714991e-05,1.0000000000e-02,0.0000000000e+00,5.9167947951e+19,4.8192093797e+20,0.0000000000e+00,7.6246085019e+20,1.7486681265e+19,1.3903814460e+21,4.0088047949e+02,7.0356878299e+01,3.1395939296e+02,1.5662599179e+01,9.0157921583e-01,3.6027025632e-08,2.9806714991e-05,3.8728200483e-02,6.1311643978e+06,4.5854218894e+06,5.4831910079e+03,4.6655601424e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.1161400000e+05,1.8227019910e+03,1.8449936472e+03,8.4626550000e+02,1.2043196956e+03,5.9426626455e+02,4.9392974557e-01,2.9044647026e-05,2.9044647026e-05,1.0000000000e-02,0.0000000000e+00,5.7544751691e+19,4.8345012077e+20,0.0000000000e+00,7.6147603427e+20,1.8468085874e+19,1.4021304944e+21,4.0390536230e+02,7.3936926771e+01,3.1342881974e+02,1.5593373890e+01,9.4621281534e-01,3.9943569185e-08,2.9044647026e-05,3.8535451697e-02,6.1320156356e+06,4.6035642882e+06,6.0435771516e+03,4.5453263020e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.2776000000e+05,1.8168366735e+03,1.8389406216e+03,8.0996650000e+02,1.1716651887e+03,5.9427962128e+02,4.7429684846e-01,2.6288429973e-05,2.6288429973e-05,1.0000000000e-02,0.0000000000e+00,5.4767782348e+19,4.8607691125e+20,0.0000000000e+00,7.5960600466e+20,2.0332378561e+19,1.4238872371e+21,4.0947328841e+02,8.0661374909e+01,3.1240520885e+02,1.5379602560e+01,1.0270757482e+00,4.8423000067e-08,2.6288429973e-05,3.8183063241e-02,6.1329636793e+06,4.6764473226e+06,8.9532108221e+03,4.3410531476e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.5359300000e+05,1.8089921809e+03,1.8304884703e+03,7.7722990000e+02,1.0569417422e+03,5.9429806103e+02,4.4345483134e-01,2.2845540210e-05,2.2845540210e-05,1.0000000000e-02,0.0000000000e+00,5.0369831277e+19,4.9023537041e+20,0.0000000000e+00,7.5608152523e+20,2.3846840156e+19,1.4626918938e+21,4.1933252930e+02,9.3044517190e+01,3.1007123941e+02,1.5040356440e+01,1.1763933494e+00,6.5937486276e-08,2.2845540210e-05,3.7550415862e-02,6.1353702726e+06,4.7867031318e+06,1.6392760205e+04,4.0231178714e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.7426000000e+05,1.8014233612e+03,1.8225680615e+03,6.6238130000e+02,9.9295666782e+02,5.9431281326e+02,4.2066231652e-01,2.0005017203e-05,2.0005017203e-05,1.0000000000e-02,0.0000000000e+00,4.7116074275e+19,4.9329861539e+20,0.0000000000e+00,7.5291609745e+20,2.7003000734e+19,1.4958187175e+21,4.2767900271e+02,1.0387287210e+02,3.0777961019e+02,1.4721937774e+01,1.3045625639e+00,8.3971560516e-08,2.0005017203e-05,3.7017649638e-02,6.1371594602e+06,4.8980623806e+06,3.0787698890e+04,3.7917093238e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
3.9079300000e+05,1.7972783829e+03,1.8182100985e+03,5.9830330000e+02,9.5384590044e+02,5.9432461459e+02,4.0432380340e-01,1.8586108644e-05,1.8586108644e-05,1.0000000000e-02,0.0000000000e+00,4.4765558879e+19,4.9549752502e+20,0.0000000000e+00,7.5026398786e+20,2.9646811469e+19,1.5224963848e+21,4.3436538683e+02,1.1273764993e+02,3.0570692874e+02,1.4510106557e+01,1.4106829174e+00,9.9844724182e-08,1.8586108644e-05,3.6592314200e-02,6.1388785730e+06,4.9541514919e+06,4.4775244539e+04,3.6267626656e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.0402000000e+05,1.7941244588e+03,1.8148788799e+03,5.5912320000e+02,9.2104735045e+02,5.9433405612e+02,3.9178722553e-01,1.7565390993e-05,1.7565390993e-05,1.0000000000e-02,0.0000000000e+00,4.2960022026e+19,4.9718232102e+20,0.0000000000e+00,7.4797824192e+20,3.1925333193e+19,1.5449202984e+21,4.3996287941e+02,1.2024099104e+02,3.0388334414e+02,1.4338203925e+01,1.5003226221e+00,1.1430617673e-07,1.7565390993e-05,3.6241055710e-02,6.1428549252e+06,4.9916948726e+06,6.0446992089e+04,3.5010814567e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.1460100000e+05,1.7904789297e+03,1.8110382765e+03,5.2627030000e+02,8.8507501339e+02,5.9434160889e+02,3.8167617227e-01,1.6453545382e-05,1.6453545382e-05,1.0000000000e-02,0.0000000000e+00,4.1509096495e+19,4.9853700589e+20,0.0000000000e+00,7.4596025375e+20,3.3937141506e+19,1.5644231769e+21,4.4481413241e+02,1.2677231407e+02,3.0229927265e+02,1.4165874338e+01,1.5766547712e+00,1.2822530692e-07,1.6453545382e-05,3.5943090775e-02,6.1440131228e+06,5.0293582987e+06,8.6748719173e+04,3.4005017532e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2306600000e+05,1.7900109710e+03,1.8105982943e+03,4.9025460000e+02,8.9104476592e+02,5.9434765126e+02,3.7493258934e-01,1.6330449988e-05,1.6330449988e-05,1.0000000000e-02,0.0000000000e+00,4.0530894822e+19,4.9943846028e+20,0.0000000000e+00,7.4450298014e+20,3.5389190669e+19,1.5781765654e+21,4.4823086737e+02,1.3142093293e+02,3.0107850739e+02,1.4097554451e+01,1.6338561283e+00,1.3747147584e-07,1.6330449988e-05,3.5732069930e-02,6.1449872670e+06,5.0293582987e+06,9.0509955942e+04,3.3332945452e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.2983800000e+05,1.7866666809e+03,1.8071169599e+03,4.9619280000e+02,8.6637809346e+02,5.9435248514e+02,3.6828205903e-01,1.5386316507e-05,1.5386316507e-05,1.0000000000e-02,0.0000000000e+00,3.9580476478e+19,5.0032762027e+20,0.0000000000e+00,7.4299753739e+20,3.6890292775e+19,1.5924467707e+21,4.5176503258e+02,1.3619524952e+02,2.9992547430e+02,1.3956107590e+01,1.6881856290e+00,1.4901225520e-07,1.5386316507e-05,3.5522071807e-02,6.1456933685e+06,5.0671414009e+06,1.2762443395e+05,3.2677281435e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.3525600000e+05,1.7867617935e+03,1.8107286962e+03,4.7149730000e+02,8.4737042680e+02,5.9435635255e+02,3.6525190829e-01,1.5386316507e-05,1.5386316507e-05,1.0000000000e-02,0.0000000000e+00,3.9133941903e+19,5.0072526460e+20,0.0000000000e+00,7.4226315407e+20,3.7621071307e+19,1.5992110284e+21,4.5343929678e+02,1.3849413446e+02,2.9930139760e+02,1.3927068104e+01,1.7166810760e+00,1.5376454926e-07,1.5386316507e-05,3.5420007769e-02,6.1463982194e+06,5.0293582987e+06,8.9376461393e+04,3.2372909750e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.4392400000e+05,1.7855317454e+03,1.8057531817e+03,4.5247440000e+02,8.2172421515e+02,5.9436253983e+02,3.5716661706e-01,1.5030540178e-05,1.5030540178e-05,1.0000000000e-02,0.0000000000e+00,3.7974810035e+19,5.0180625636e+20,0.0000000000e+00,7.4025458095e+20,3.9623773517e+19,1.6177997177e+21,4.5803663215e+02,1.4474915063e+02,2.9767776048e+02,1.3817583715e+01,1.7921221282e+00,1.6791768794e-07,1.5030540178e-05,3.5148146008e-02,6.1478688813e+06,5.0860777225e+06,1.4657178157e+05,3.1580035629e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5085900000e+05,1.7829973507e+03,1.8031232900e+03,4.2679010000e+02,8.0469673483e+02,5.9436749005e+02,3.5133278923e-01,1.4366032873e-05,1.4366032873e-05,1.0000000000e-02,0.0000000000e+00,3.7139732550e+19,5.0257900148e+20,0.0000000000e+00,7.3871178787e+20,4.1161644681e+19,1.6320110768e+21,4.6154141835e+02,1.4950881844e+02,2.9648838824e+02,1.3697311961e+01,1.8468851579e+00,1.8020982978e-07,1.4366032873e-05,3.4946554787e-02,6.1485983595e+06,5.1050438366e+06,1.9259322769e+05,3.1008527873e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.5640700000e+05,1.7821967454e+03,1.8023286513e+03,4.0973640000e+02,8.0652825493e+02,5.9437145027e+02,3.4721991273e-01,1.4170704743e-05,1.4170704743e-05,1.0000000000e-02,0.0000000000e+00,3.6548139655e+19,5.0312085123e+20,0.0000000000e+00,7.3757001341e+20,4.2299345156e+19,1.6423846556e+21,4.6409823313e+02,1.5299600639e+02,2.9557786091e+02,1.3635676875e+01,1.8886745966e+00,1.8870246431e-07,1.4170704743e-05,3.4799509041e-02,6.1492568603e+06,5.1240397042e+06,2.0949274620e+05,3.0605728998e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.6528400000e+05,1.7823271664e+03,1.8032619595e+03,4.1154720000e+02,7.8047488389e+02,5.9437778670e+02,3.4118875627e-01,1.4170704743e-05,1.4170704743e-05,1.0000000000e-02,0.0000000000e+00,3.5678944362e+19,5.0391059794e+20,0.0000000000e+00,7.3581339990e+20,4.4049279100e+19,1.6581603487e+21,4.6798344921e+02,1.5830802770e+02,2.9415129175e+02,1.3569866005e+01,1.9542493782e+00,2.0105835125e-07,1.4170704743e-05,3.4577277804e-02,6.1498250845e+06,5.1050438366e+06,1.8980158328e+05,3.0016202555e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.7948700000e+05,1.7790805745e+03,1.7989404801e+03,3.8546270000e+02,7.5484373099e+02,5.9438792490e+02,3.3026110090e-01,1.3365343467e-05,1.3365343467e-05,1.0000000000e-02,0.0000000000e+00,3.4118153903e+19,5.0534463759e+20,0.0000000000e+00,7.3238660765e+20,4.7464991438e+19,1.6888596248e+21,4.7552441852e+02,1.6854744865e+02,2.9153532095e+02,1.3367032300e+01,2.0746030253e+00,2.2881072826e-07,1.3365343467e-05,3.4163318391e-02,6.1516883882e+06,5.1621205525e+06,3.0239280926e+05,2.8954683816e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9084900000e+05,1.7788222238e+03,1.7985902903e+03,3.5977690000e+02,7.3678805573e+02,5.9439603516e+02,3.2274729269e-01,1.3284585639e-05,1.3284585639e-05,1.0000000000e-02,0.0000000000e+00,3.3045566783e+19,5.0631636100e+20,0.0000000000e+00,7.2981672602e+20,5.0025399345e+19,1.7114833357e+21,4.8107282217e+02,1.7608744977e+02,2.8955097170e+02,1.3267629324e+01,2.1667578523e+00,2.4837195949e-07,1.3284585639e-05,3.3864722503e-02,6.1534648794e+06,5.1621205525e+06,3.1433038286e+05,2.8228586656e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
4.9993900000e+05,1.7754793784e+03,1.7951556011e+03,3.4168090000e+02,7.2111516990e+02,5.9440252366e+02,3.1614270625e-01,1.2516283386e-05,1.2516283386e-05,1.0000000000e-02,0.0000000000e+00,3.2109552257e+19,5.0717197981e+20,0.0000000000e+00,7.2740485484e+20,5.2429327216e+19,1.7327492025e+21,4.8627536617e+02,1.8309674639e+02,2.8782563849e+02,1.3106618603e+01,2.2463498981e+00,2.7046730658e-07,1.2516283386e-05,3.3596994221e-02,6.1545449445e+06,5.2003199872e+06,4.6313618805e+05,2.7591506001e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.0721100000e+05,1.7743516240e+03,1.7939209894e+03,3.2597310000e+02,7.0072471485e+02,5.9440771445e+02,3.1141215228e-01,1.2250397343e-05,1.2250397343e-05,1.0000000000e-02,0.0000000000e+00,3.1439720548e+19,5.0777773661e+20,0.0000000000e+00,7.2558058979e+20,5.4246968468e+19,1.7486465194e+21,4.9016171485e+02,1.8833313416e+02,2.8650329581e+02,1.3017139884e+01,2.3081324707e+00,2.8619641925e-07,1.2250397343e-05,3.3399482457e-02,6.1556964769e+06,5.2003199872e+06,5.3423009489e+05,2.7136998672e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1302800000e+05,1.7744337014e+03,1.7945411862e+03,3.0555690000e+02,6.8432825245e+02,5.9441186667e+02,3.0819233256e-01,1.2250397343e-05,1.2250397343e-05,1.0000000000e-02,0.0000000000e+00,3.0984982420e+19,5.0818135452e+20,0.0000000000e+00,7.2429319407e+20,5.5528902932e+19,1.7597486907e+21,4.9287435706e+02,1.9199273811e+02,2.8555458756e+02,1.2974035780e+01,2.3529830530e+00,2.9644208033e-07,1.2250397343e-05,3.3262446239e-02,6.1567193577e+06,5.2003199872e+06,4.9713318513e+05,2.6829435010e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.1768200000e+05,1.7707596754e+03,1.7901781937e+03,2.8914140000e+02,6.7348596742e+02,5.9441518872e+02,3.0457152865e-01,1.1476208595e-05,1.1476208595e-05,1.0000000000e-02,0.0000000000e+00,3.0475209426e+19,5.0865029857e+20,0.0000000000e+00,7.2278895453e+20,5.7028681105e+19,1.7729380790e+21,4.9608982768e+02,1.9627241385e+02,2.8457800340e+02,1.2841738161e+01,2.3976604770e+00,3.1322739366e-07,1.1476208595e-05,3.3108341189e-02,6.1570364753e+06,5.2386377517e+06,8.3306062483e+05,2.6480208441e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2140500000e+05,1.7707767222e+03,1.7932231704e+03,2.7828040000e+02,6.7008518812e+02,5.9441784623e+02,3.0332019920e-01,1.1476208595e-05,1.1476208595e-05,1.0000000000e-02,0.0000000000e+00,3.0301889591e+19,5.0879103846e+20,0.0000000000e+00,7.2226865157e+20,5.7545331251e+19,1.7773555827e+21,4.9716635781e+02,1.9773013665e+02,2.8419623090e+02,1.2824510468e+01,2.4154679940e+00,3.1747090373e-07,1.1476208595e-05,3.3054779038e-02,6.1574070645e+06,5.2194640934e+06,5.7961403278e+05,2.6363426554e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2438400000e+05,1.7708478917e+03,1.7905647823e+03,2.7487150000e+02,6.5586280317e+02,5.9441997265e+02,3.0114833352e-01,1.1476208595e-05,1.1476208595e-05,1.0000000000e-02,0.0000000000e+00,2.9993380835e+19,5.0907349684e+20,0.0000000000e+00,7.2132327817e+20,5.8487758301e+19,1.7854806734e+21,4.9914975528e+02,2.0038255302e+02,2.8352509548e+02,1.2794225115e+01,2.4478698674e+00,3.2527538370e-07,1.1476208595e-05,3.2958422412e-02,6.1581178110e+06,5.2386377517e+06,7.9506501008e+05,2.6154084286e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.2915000000e+05,1.7671292913e+03,1.7863840047e+03,2.6063740000e+02,6.4369125521e+02,5.9442337465e+02,2.9770962900e-01,1.0738191495e-05,1.0738191495e-05,1.0000000000e-02,0.0000000000e+00,2.9511081095e+19,5.0951417209e+20,0.0000000000e+00,7.1979258100e+20,6.0013673241e+19,1.7988055292e+21,5.0239351005e+02,2.0467970969e+02,2.8255920984e+02,1.2662428853e+01,2.4921505866e+00,3.4322479128e-07,1.0738191495e-05,3.2807931698e-02,6.1584732559e+06,5.2770736128e+06,1.3301021886e+06,2.5823166406e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3296300000e+05,1.7671229174e+03,1.7898352442e+03,2.4844720000e+02,6.4497202838e+02,5.9442609638e+02,2.9675748331e-01,1.0738191495e-05,1.0738191495e-05,1.0000000000e-02,0.0000000000e+00,2.9381145208e+19,5.0961088978e+20,0.0000000000e+00,7.1937459798e+20,6.0427743586e+19,1.8023042028e+21,5.0324403148e+02,2.0583222809e+02,2.8225673489e+02,1.2648873933e+01,2.5061834842e+00,3.4672939461e-07,1.0738191495e-05,3.2766591487e-02,6.1586947288e+06,5.2386377517e+06,8.6841756032e+05,2.5735815514e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.3906400000e+05,1.7653912515e+03,1.7846002430e+03,2.4972140000e+02,6.3595221975e+02,5.9443045131e+02,2.9251564060e-01,1.0406761743e-05,1.0406761743e-05,1.0000000000e-02,0.0000000000e+00,2.8783721460e+19,5.1015519565e+20,0.0000000000e+00,7.1738644105e+20,6.2409602094e+19,1.8193622889e+21,5.0739841195e+02,2.1134005384e+02,2.8094033689e+02,1.2548750181e+01,2.5692602686e+00,3.6636068775e-07,1.0406761743e-05,3.2574411417e-02,6.1583650074e+06,5.2963357628e+06,1.6675413588e+06,2.5328051536e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.4882500000e+05,1.7640534407e+03,1.7831809350e+03,2.4067690000e+02,6.2077420324e+02,5.9443741877e+02,2.8760269197e-01,1.0149898838e-05,1.0149898838e-05,1.0000000000e-02,0.0000000000e+00,2.8098676489e+19,5.1075556375e+20,0.0000000000e+00,7.1499454346e+20,6.4791140676e+19,1.8396804808e+21,5.1234102969e+02,2.1789164025e+02,2.7935815836e+02,1.2445581732e+01,2.6456388006e+00,3.8938165373e-07,1.0149898838e-05,3.2349284683e-02,6.1595768123e+06,5.3156273595e+06,2.0018027334e+06,2.4861193134e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.6444300000e+05,1.7641483591e+03,1.7845339203e+03,2.2547010000e+02,6.0183351930e+02,5.9444856700e+02,2.8095481250e-01,1.0149898838e-05,1.0149898838e-05,1.0000000000e-02,0.0000000000e+00,2.7179644469e+19,5.1153958293e+20,0.0000000000e+00,7.1158336634e+20,6.8185190936e+19,1.8683367112e+21,5.1930612317e+02,2.2710362240e+02,2.7710001936e+02,1.2344980218e+01,2.7574906246e+00,4.1958279239e-07,1.0149898838e-05,3.2038615479e-02,6.1617625760e+06,5.2963357628e+06,1.6817456609e+06,2.4235572373e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.7693700000e+05,1.7632231978e+03,1.7822080170e+03,2.0648650000e+02,5.9306677155e+02,5.9445748527e+02,2.7523311923e-01,9.9772557674e-06,9.9772557674e-06,1.0000000000e-02,0.0000000000e+00,2.6389776855e+19,5.1222195394e+20,0.0000000000e+00,7.0844067475e+20,7.1313553875e+19,1.8947002131e+21,5.2570694131e+02,2.3549574875e+02,2.7511938942e+02,1.2234826581e+01,2.8569661276e+00,4.4964488248e-07,9.9772557674e-06,3.1764814174e-02,6.1633311424e+06,5.3156273595e+06,2.2721298564e+06,2.3694714286e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.8693200000e+05,1.7632334764e+03,1.7821088838e+03,1.9768380000e+02,5.7128702524e+02,5.9446461978e+02,2.7117197135e-01,9.9598195132e-06,9.9598195132e-06,1.0000000000e-02,0.0000000000e+00,2.5834655547e+19,5.1269147229e+20,0.0000000000e+00,7.0610976064e+20,7.3632550161e+19,1.9141130762e+21,5.3041648784e+02,2.4164837111e+02,2.7366866045e+02,1.2168091073e+01,2.9313547795e+00,4.7113276581e-07,9.9598195132e-06,3.1568133748e-02,6.1649033209e+06,5.3156273595e+06,2.3017960786e+06,2.3314161623e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
5.9492800000e+05,1.7578834608e+03,1.7766979762e+03,1.7587760000e+02,5.6328877758e+02,5.9447032738e+02,2.6711662095e-01,9.0501324168e-06,9.0501324168e-06,1.0000000000e-02,0.0000000000e+00,2.5278291329e+19,5.1317956686e+20,0.0000000000e+00,7.0364720128e+20,7.6085304670e+19,1.9349281087e+21,5.3545579132e+02,2.4814559508e+02,2.7232609892e+02,1.1988103504e+01,2.9959842536e+00,5.0497514606e-07,9.0501324168e-06,3.1370116607e-02,6.1651769133e+06,5.3542988029e+06,4.7589955826e+06,2.2926681803e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0132500000e+05,1.7579355211e+03,1.7800534652e+03,1.6785510000e+02,5.5288816905e+02,5.9447489358e+02,2.6561780969e-01,9.0501324168e-06,9.0501324168e-06,1.0000000000e-02,0.0000000000e+00,2.5081674046e+19,5.1332178774e+20,0.0000000000e+00,7.0275705240e+20,7.6967388434e+19,1.9422157238e+21,5.3721898679e+02,2.5045032984e+02,2.7178074071e+02,1.1964096218e+01,3.0238104540e+00,5.1336882494e-07,9.0501324168e-06,3.1298621051e-02,6.1658641477e+06,5.3349483801e+06,3.0203535773e+06,2.2792078531e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.0644300000e+05,1.7579327370e+03,1.7768715750e+03,1.5744320000e+02,5.5346011935e+02,5.9447854685e+02,2.6327762944e-01,9.0501324168e-06,9.0501324168e-06,1.0000000000e-02,0.0000000000e+00,2.4758399196e+19,5.1360159049e+20,0.0000000000e+00,7.0125625638e+20,7.8461666275e+19,1.9546625593e+21,5.4023564927e+02,2.5434327430e+02,2.7089638751e+02,1.1925165988e+01,3.0708118939e+00,5.2772944606e-07,9.0501324168e-06,3.1179782240e-02,6.1665373864e+06,5.3542988029e+06,4.6467892073e+06,2.2568679233e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.1053700000e+05,1.7556205230e+03,1.7743250250e+03,1.5800020000e+02,5.4314446200e+02,5.9448146916e+02,2.6138891432e-01,8.6761987729e-06,8.6761987729e-06,1.0000000000e-02,0.0000000000e+00,2.4501017016e+19,5.1382427480e+20,0.0000000000e+00,7.0002476614e+20,7.9687855789e+19,1.9649949788e+21,5.4273479906e+02,2.5754329521e+02,2.7024421489e+02,1.1844286503e+01,3.1029932370e+00,5.4486609073e-07,8.6761987729e-06,3.1085488742e-02,6.1669291627e+06,5.4319941304e+06,6.6184723326e+06,2.2388644744e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.1381200000e+05,1.7556204641e+03,1.7800915889e+03,1.4767210000e+02,5.4315748766e+02,5.9448380689e+02,2.6156125743e-01,8.6761987729e-06,8.6761987729e-06,1.0000000000e-02,0.0000000000e+00,2.4499583739e+19,5.1379800272e+20,0.0000000000e+00,7.0002060968e+20,7.9687715486e+19,1.9649253576e+21,5.4271442749e+02,2.5754023684e+02,2.7022766393e+02,1.1843561106e+01,3.1029563885e+00,5.4481978082e-07,8.6761987729e-06,3.1085174327e-02,6.1669287878e+06,5.3349483801e+06,3.0050298191e+06,2.2388644744e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
6.1905200000e+05,1.7555997135e+03,1.7769796467e+03,1.4768360000e+02,5.4732050667e+02,5.9448754720e+02,2.5931933920e-01,8.6761987729e-06,8.6761987729e-06,1.0000000000e-02,0.0000000000e+00,2.4227993691e+19,5.1402526451e+20,0.0000000000e+00,6.9869881205e+20,8.1002638010e+19,1.9758290949e+21,5.4535456284e+02,2.6093559188e+02,2.6946496323e+02,1.1810133395e+01,3.1438650975e+00,5.5770151754e-07,8.6761987729e-06,3.0983733722e-02,6.1674263590e+06,5.3542988029e+06,4.5783618066e+06,2.2200505748e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00
